feature_map_family,ansatz_family,num_qubits,depth,topology,noise_condition,expressibility_kl_mean,meyer_wallach_mean,gradient_variance_mean,expressibility_kl_std,meyer_wallach_std,gradient_variance_std
zz,rotation_only,10,1,circular,noisy,inf,0.9086955791178927,7.64611565679205e-33,,0.015381024206946835,1.237757287675916e-32
zz,rotation_only,10,1,full,noiseless,8.740648201398856e-10,0.9699387352770439,0.0001774331771577021,0.0,0.003398348858895237,0.00033485839826843207
zz,rotation_only,10,1,full,noisy,inf,0.9999846484573924,1.170555806565573e-05,,1.2044796159006054e-06,1.857223962746172e-06
zz,rotation_only,10,1,linear,noiseless,0.04515665131056456,0.6734424174116687,0.09883386465167689,0.05710610149020388,0.008137855086674077,0.08833544463219227
zz,rotation_only,10,1,linear,noisy,inf,0.8506897865569526,0.09019850670719112,,0.015710032808774598,0.08030624488701196
zz,rotation_only,10,2,circular,noiseless,0.0400154905459769,0.6235034181479485,0.16585314745359106,0.07081922222142979,0.008430375936811127,0.14959092778185293
zz,rotation_only,10,2,circular,noisy,inf,0.9052526264418042,2.704262836596719e-15,,0.01263869680423692,5.69598346465837e-15
zz,rotation_only,10,2,full,noiseless,8.740648201398856e-10,0.9674033690677405,0.0010581533293588805,0.0,0.003506421221563436,0.0010336793418353719
zz,rotation_only,10,2,full,noisy,inf,0.999986801605749,4.967906747455524e-35,,2.0564552069379273e-06,1.130046582013935e-35
zz,rotation_only,10,2,linear,noiseless,0.05647279419325468,0.5608352770600701,0.25548673467463573,0.05861844383711646,0.007468086936398545,0.17187092758080752
zz,rotation_only,10,2,linear,noisy,inf,0.8268691599947999,0.22499017989050304,,0.015536695234109329,0.16128068570628148
zz,rotation_only,10,4,circular,noiseless,0.061216621027315864,0.6866660761009964,0.04917719891115753,0.05877202348312593,0.008731722758293349,0.061062374705362195
zz,rotation_only,10,4,circular,noisy,inf,0.9698259933876091,0.02230275398325397,,0.005742963515668004,0.025711237710207384
zz,rotation_only,10,4,full,noiseless,8.740648201398856e-10,0.9734481772248559,0.00147666197646481,0.0,0.003060360076310847,0.0015194919317076153
zz,rotation_only,10,4,full,noisy,inf,0.9999868209035307,5.335846666880606e-35,,2.0488021404386334e-06,1.5611755488638848e-35
zz,rotation_only,10,4,linear,noiseless,0.10483145095406465,0.6180118232615313,0.12447315803208188,0.07291929461931054,0.008031800946919902,0.1475913152562676
zz,rotation_only,10,4,linear,noisy,inf,0.8806131709764692,0.10415470978811683,,0.01296979322558621,0.13435699506072676
zz,rotation_only,10,8,circular,noiseless,0.048066728945133926,0.7568732307648006,0.07267556339506932,0.06136942467737587,0.009841357606379872,0.0878233984616756
zz,rotation_only,10,8,circular,noisy,inf,0.9947471353581296,3.1150787331002884e-34,,0.0013674667114301092,6.025733307580572e-34
zz,rotation_only,10,8,full,noiseless,8.740648201398856e-10,0.9810393372208879,0.0011641345242618,0.0,0.0023692399829608386,0.0014349424337946957
zz,rotation_only,10,8,full,noisy,inf,0.9999842945674171,2.7131237891716663e-05,,6.648486870467286e-07,3.4204172175492225e-06
zz,rotation_only,10,8,linear,noiseless,0.09675499217332617,0.6782088890468441,0.15086216884964068,0.1182296917447303,0.0126018613678088,0.13558298625845666
zz,rotation_only,10,8,linear,noisy,inf,0.9322269257315476,0.08943395382805672,,0.009728391473613226,0.09487883847445962
